X,Y,name,datetime
-7.2302584,57.6691712,EA49502,2023-07-14T13:23:00.000000Z
-7.2302984,57.6691648,EA49502,2023-07-14T13:24:00.000000Z
-7.2398952,57.670016,EA49571,2023-07-14T13:26:00.000000Z
-7.2398672,57.6700352,EA49571,2023-07-14T13:31:00.000000Z
-7.2319592,57.6700352,EA49502,2023-07-14T13:32:00.000000Z
-7.2305944,57.669376,EA49502,2023-07-14T13:33:00.000000Z
-7.2308032,57.6692672,EA49502,2023-07-14T13:34:00.000000Z
-7.2302888,57.6695168,EA49502,2023-07-14T13:35:00.000000Z
-7.2302576,57.6692928,EA49502,2023-07-14T13:36:00.000000Z
-7.2307016,57.6692928,EA49502,2023-07-14T13:37:00.000000Z
-7.240444,57.6704192,EA49571,2023-07-14T13:37:00.000000Z
-7.2404072,57.6703744,EA49571,2023-07-14T13:41:00.000000Z
-7.2304968,57.6692992,EA49502,2023-07-14T13:42:00.000000Z
-7.2404784,57.6704064,EA49571,2023-07-14T13:46:00.000000Z
-7.2304016,57.6693888,EA49502,2023-07-14T13:47:00.000000Z
-7.2403464,57.6703744,EA49571,2023-07-14T13:51:00.000000Z
-7.2303192,57.669344,EA49502,2023-07-14T13:52:00.000000Z
-7.2403536,57.6703104,EA49571,2023-07-14T13:56:00.000000Z
-7.2300784,57.6691712,EA49502,2023-07-14T13:57:00.000000Z
-7.2377584,57.6748288,EA49503,2023-07-14T14:00:00.000000Z
-7.2410952,57.6698752,EA49571,2023-07-14T14:01:00.000000Z
-7.2302512,57.6693184,EA49502,2023-07-14T14:03:00.000000Z
-7.2410936,57.6698368,EA49571,2023-07-14T14:06:00.000000Z
-7.2410576,57.6697856,EA49571,2023-07-14T14:11:00.000000Z
-7.2411832,57.6698176,EA49571,2023-07-14T14:13:00.000000Z
-7.2411016,57.66976,EA49571,2023-07-14T14:14:00.000000Z
-7.240996,57.669728,EA49571,2023-07-14T14:15:00.000000Z
-7.241088,57.6697664,EA49571,2023-07-14T14:16:00.000000Z
-7.2410616,57.6697408,EA49571,2023-07-14T14:21:00.000000Z
-7.2306912,57.6704192,EA49503,2023-07-14T14:25:00.000000Z
-7.241192,57.6697088,EA49571,2023-07-14T14:26:00.000000Z
-7.2411456,57.6697472,EA49503,2023-07-14T14:30:00.000000Z
-7.2411688,57.6696448,EA49571,2023-07-14T14:31:00.000000Z
-7.2409968,57.66976,EA49503,2023-07-14T14:35:00.000000Z
-7.2411264,57.6695616,EA49571,2023-07-14T14:36:00.000000Z
-7.2411576,57.6697792,EA49503,2023-07-14T14:40:00.000000Z
-7.2411328,57.6696064,EA49571,2023-07-14T14:41:00.000000Z
-7.2411336,57.6696064,EA49571,2023-07-14T14:42:00.000000Z
-7.2411344,57.6696384,EA49571,2023-07-14T14:43:00.000000Z
-7.2411888,57.669728,EA49571,2023-07-14T14:44:00.000000Z
-7.2411768,57.6697408,EA49503,2023-07-14T14:45:00.000000Z
-7.2411488,57.6697216,EA49571,2023-07-14T14:46:00.000000Z
-7.2411896,57.6696896,EA49571,2023-07-14T14:47:00.000000Z
-7.241192,57.669696,EA49571,2023-07-14T14:48:00.000000Z
-7.2412128,57.6698176,EA49503,2023-07-14T14:50:00.000000Z
-7.2412072,57.669664,EA49571,2023-07-14T14:51:00.000000Z
-7.241308,57.6697664,EA49503,2023-07-14T14:55:00.000000Z
-7.2411848,57.6696448,EA49571,2023-07-14T14:56:00.000000Z
-7.2410976,57.6698176,EA49503,2023-07-14T15:00:00.000000Z
-7.2411968,57.6696448,EA49571,2023-07-14T15:01:00.000000Z
-7.2408408,57.6698112,EA49503,2023-07-14T15:05:00.000000Z
-7.2411024,57.6696832,EA49571,2023-07-14T15:06:00.000000Z
-7.2408736,57.6697536,EA49503,2023-07-14T15:10:00.000000Z
-7.241104,57.6696832,EA49571,2023-07-14T15:11:00.000000Z
-7.2407272,57.6696448,EA49503,2023-07-14T15:15:00.000000Z
-7.241164,57.6696256,EA49571,2023-07-14T15:16:00.000000Z
-7.2409664,57.6697024,EA49503,2023-07-14T15:20:00.000000Z
-7.2411552,57.669568,EA49571,2023-07-14T15:21:00.000000Z
-7.2410336,57.6697216,EA49503,2023-07-14T15:25:00.000000Z
-7.2411616,57.6695488,EA49571,2023-07-14T15:26:00.000000Z
-7.2410936,57.6696832,EA49503,2023-07-14T15:30:00.000000Z
-7.2411736,57.6695552,EA49571,2023-07-14T15:31:00.000000Z
-7.2411576,57.6695872,EA49571,2023-07-14T15:36:00.000000Z
-7.2411408,57.6696384,EA49571,2023-07-14T15:41:00.000000Z
-7.241212,57.6696576,EA49571,2023-07-14T15:46:00.000000Z
-7.2411424,57.6696384,EA49571,2023-07-14T15:51:00.000000Z
-7.2411616,57.6696064,EA49571,2023-07-14T15:56:00.000000Z
-7.238972,57.674112,EA49502,2023-07-14T15:57:00.000000Z
-7.2412696,57.6696064,EA49503,2023-07-14T16:00:00.000000Z
-7.2412632,57.6695232,EA49571,2023-07-14T16:01:00.000000Z
-7.2412304,57.669504,EA49571,2023-07-14T16:06:00.000000Z
-7.241348,57.6694656,EA49571,2023-07-14T16:11:00.000000Z
-7.2413704,57.6693696,EA49571,2023-07-14T16:16:00.000000Z
-7.241388,57.6693632,EA49571,2023-07-14T16:21:00.000000Z
-7.2413704,57.6694464,EA49571,2023-07-14T16:26:00.000000Z
-7.2413264,57.6694208,EA49571,2023-07-14T16:32:00.000000Z
-7.240388,57.6695232,EA49571,2023-07-14T16:46:00.000000Z
-7.240596,57.6694464,EA49571,2023-07-14T16:51:00.000000Z
-7.2403448,57.6696896,EA49571,2023-07-14T16:56:00.000000Z
-7.24038,57.6695296,EA49571,2023-07-14T17:01:00.000000Z
-7.2404088,57.6696448,EA49571,2023-07-14T17:06:00.000000Z
-7.2403592,57.6695616,EA49571,2023-07-14T17:11:00.000000Z
-7.2404712,57.669664,EA49571,2023-07-14T17:16:00.000000Z
-7.2404128,57.6696832,EA49571,2023-07-14T17:21:00.000000Z
-7.240588,57.6696768,EA49571,2023-07-14T17:26:00.000000Z
-7.2407848,57.6699776,EA49571,2023-07-14T17:31:00.000000Z
-7.2403848,57.6695488,EA49571,2023-07-14T17:36:00.000000Z
-7.2403248,57.669568,EA49571,2023-07-14T17:41:00.000000Z
-7.2405528,57.6697152,EA49571,2023-07-14T17:46:00.000000Z
-7.2404,57.6695808,EA49571,2023-07-14T17:52:00.000000Z
-7.2405016,57.6695104,EA49571,2023-07-14T17:56:00.000000Z
-7.2303536,57.6693952,EA49502,2023-07-14T17:58:00.000000Z
-7.240304,57.6696,EA49571,2023-07-14T18:01:00.000000Z
-7.2402528,57.6696064,EA49571,2023-07-14T18:06:00.000000Z
-7.2402496,57.6695488,EA49571,2023-07-14T18:11:00.000000Z
-7.2405016,57.6693888,EA49571,2023-07-14T18:16:00.000000Z
-7.2404632,57.6695552,EA49571,2023-07-14T18:21:00.000000Z
-7.2404272,57.6694784,EA49571,2023-07-14T18:26:00.000000Z
-7.2403752,57.6696192,EA49571,2023-07-14T18:31:00.000000Z
-7.2404432,57.6695488,EA49571,2023-07-14T18:41:00.000000Z
-7.2403504,57.6695232,EA49571,2023-07-14T18:46:00.000000Z
-7.2404944,57.6694464,EA49571,2023-07-14T18:51:00.000000Z
-7.2403768,57.6695872,EA49571,2023-07-14T18:56:00.000000Z
-7.2404888,57.6694848,EA49571,2023-07-14T19:01:00.000000Z
-7.2402928,57.6695936,EA49571,2023-07-14T19:06:00.000000Z
-7.2403888,57.669504,EA49571,2023-07-14T19:11:00.000000Z
-7.2404216,57.6694976,EA49571,2023-07-14T19:16:00.000000Z
-7.24038,57.6696064,EA49571,2023-07-14T19:21:00.000000Z
-7.240364,57.669568,EA49571,2023-07-14T19:26:00.000000Z
-7.2404808,57.669536,EA49571,2023-07-14T19:31:00.000000Z
-7.2404664,57.6695296,EA49571,2023-07-14T19:36:00.000000Z
-7.2403304,57.6695296,EA49571,2023-07-14T19:41:00.000000Z
-7.240368,57.669568,EA49571,2023-07-14T19:46:00.000000Z
-7.2400624,57.6693952,EA49571,2023-07-14T19:51:00.000000Z
-7.2404272,57.669568,EA49571,2023-07-14T20:02:00.000000Z
-7.2402544,57.6695488,EA49571,2023-07-14T20:16:00.000000Z
-7.2404272,57.6695872,EA49571,2023-07-14T20:41:00.000000Z
-7.2403216,57.6695424,EA49571,2023-07-14T20:46:00.000000Z
-7.2403544,57.6694912,EA49571,2023-07-14T21:06:00.000000Z
-7.2402728,57.669344,EA49571,2023-07-14T21:11:00.000000Z
-7.2404536,57.6695872,EA49571,2023-07-14T21:16:00.000000Z
-7.2303936,57.6693376,EA49502,2023-07-14T21:58:00.000000Z
-7.2405136,57.669504,EA49571,2023-07-14T22:01:00.000000Z
-7.2403576,57.669568,EA49571,2023-07-15T00:02:00.000000Z
-7.2300528,57.6694784,EA49502,2023-07-15T01:58:00.000000Z
-7.240472,57.6694592,EA49571,2023-07-15T02:02:00.000000Z
-7.2399328,57.6696,EA49502,2023-07-15T03:57:00.000000Z
-7.24026,57.6695296,EA49571,2023-07-15T04:02:00.000000Z
-7.2398552,57.6701248,EA49502,2023-07-15T05:58:00.000000Z
-7.2489096,57.6700224,EA49503,2023-07-15T06:00:00.000000Z
-7.2401192,57.6692928,EA49571,2023-07-15T06:02:00.000000Z
-7.2302944,57.669344,EA49502,2023-07-15T07:58:00.000000Z
-7.2307272,57.6704832,EA49503,2023-07-15T08:00:00.000000Z
-7.2403696,57.6696,EA49571,2023-07-15T08:01:00.000000Z
-7.2391848,57.6736128,EA49503,2023-07-15T10:00:00.000000Z
-7.2411424,57.669792,EA49571,2023-07-15T10:02:00.000000Z
-7.2370336,57.6758976,EA49502,2023-07-15T11:57:00.000000Z
-7.2408072,57.670432,EA49503,2023-07-15T12:00:00.000000Z
-7.241156,57.6696832,EA49571,2023-07-15T12:02:00.000000Z
-7.2339976,57.679872,EA49502,2023-07-15T12:57:00.000000Z
-7.233524,57.6797312,EA49502,2023-07-15T12:58:00.000000Z
-7.2335392,57.6792704,EA49502,2023-07-15T12:59:00.000000Z
-7.2338464,57.6794112,EA49502,2023-07-15T13:00:00.000000Z
-7.2335504,57.6795328,EA49502,2023-07-15T13:02:00.000000Z
-7.2336128,57.6793728,EA49502,2023-07-15T13:07:00.000000Z
-7.2345256,57.6800768,EA49502,2023-07-15T13:12:00.000000Z
-7.23478,57.6802048,EA49502,2023-07-15T13:17:00.000000Z
-7.2344808,57.680384,EA49502,2023-07-15T13:22:00.000000Z
-7.2343352,57.6801408,EA49502,2023-07-15T13:27:00.000000Z
-7.234676,57.6802496,EA49502,2023-07-15T13:32:00.000000Z
-7.2344152,57.6801088,EA49502,2023-07-15T13:37:00.000000Z
-7.235808,57.6797312,EA49502,2023-07-15T13:42:00.000000Z
-7.2303304,57.6693504,EA49502,2023-07-15T13:48:00.000000Z
-7.23048,57.6692864,EA49502,2023-07-15T13:52:00.000000Z
-7.2300904,57.6693824,EA49502,2023-07-15T13:57:00.000000Z
-7.2477368,57.66912,EA49503,2023-07-15T14:00:00.000000Z
-7.2418768,57.6688512,EA49571,2023-07-15T14:01:00.000000Z
-7.2392608,57.6732928,EA49502,2023-07-15T14:53:00.000000Z
-7.239176,57.6732672,EA49502,2023-07-15T14:57:00.000000Z
-7.2385528,57.6736128,EA49502,2023-07-15T15:57:00.000000Z
-7.240976,57.6699904,EA49571,2023-07-15T16:02:00.000000Z
-7.2384432,57.6734528,EA49502,2023-07-15T16:07:00.000000Z
-7.2385064,57.6732992,EA49502,2023-07-15T16:12:00.000000Z
-7.2386936,57.6735104,EA49502,2023-07-15T16:17:00.000000Z
-7.2384408,57.673504,EA49502,2023-07-15T16:22:00.000000Z
-7.2385112,57.6735808,EA49502,2023-07-15T16:27:00.000000Z
-7.2301768,57.6693952,EA49502,2023-07-15T16:32:00.000000Z
-7.2300552,57.6692096,EA49502,2023-07-15T16:37:00.000000Z
-7.2304944,57.669260800000004,EA49502,2023-07-15T17:58:00.000000Z
-7.2405184,57.669536,EA49571,2023-07-15T18:02:00.000000Z
-7.2304384,57.66928,EA49502,2023-07-15T19:58:00.000000Z
-7.2405312,57.6694784,EA49571,2023-07-15T20:01:00.000000Z
-7.230228,57.66944,EA49502,2023-07-15T21:58:00.000000Z
-7.2405512,57.6694976,EA49571,2023-07-15T22:02:00.000000Z
-7.2302536,57.6693888,EA49502,2023-07-15T23:58:00.000000Z
-7.2404984,57.6696576,EA49571,2023-07-16T00:01:00.000000Z
-7.2403504,57.6694848,EA49571,2023-07-16T02:02:00.000000Z
-7.230316,57.6694208,EA49502,2023-07-16T03:58:00.000000Z
-7.2405544,57.6695168,EA49571,2023-07-16T04:02:00.000000Z
-7.2404608,57.6703808,EA49502,2023-07-16T05:57:00.000000Z
-7.2404944,57.6694592,EA49571,2023-07-16T06:02:00.000000Z
-7.2453808,57.6670848,EA49503,2023-07-16T08:00:00.000000Z
-7.2403112,57.6695232,EA49571,2023-07-16T08:02:00.000000Z
-7.2385264,57.6735936,EA49502,2023-07-16T09:58:00.000000Z
-7.2311128,57.6706112,EA49503,2023-07-16T10:00:00.000000Z
-7.241316,57.6694912,EA49571,2023-07-16T10:02:00.000000Z
-7.2304896,57.6694016,EA49502,2023-07-16T11:57:00.000000Z
-7.2473368,57.6681536,EA49503,2023-07-16T12:00:00.000000Z
-7.2454008,57.6664064,EA49571,2023-07-16T12:02:00.000000Z
-7.2304576,57.669408,EA49502,2023-07-16T13:58:00.000000Z
-7.2379808,57.674592,EA49503,2023-07-16T14:00:00.000000Z
-7.2394568,57.6696256,EA49571,2023-07-16T14:01:00.000000Z
-7.2388552,57.674272,EA49502,2023-07-16T15:57:00.000000Z
-7.2411632,57.6692032,EA49571,2023-07-16T16:02:00.000000Z
-7.2404768,57.6694848,EA49571,2023-07-16T18:02:00.000000Z
-7.2305352,57.6691904,EA49502,2023-07-16T19:58:00.000000Z
-7.2405976,57.669536,EA49571,2023-07-16T20:01:00.000000Z
-7.2302848,57.6694016,EA49502,2023-07-16T21:58:00.000000Z
-7.2404376,57.6695104,EA49571,2023-07-16T22:02:00.000000Z
-7.2404064,57.6696192,EA49571,2023-07-17T00:01:00.000000Z
-7.2404496,57.6695296,EA49571,2023-07-17T02:02:00.000000Z
-7.2304104,57.6693632,EA49502,2023-07-17T03:58:00.000000Z
-7.2403168,57.6703104,EA49571,2023-07-17T04:01:00.000000Z
-7.232872,57.670976,EA49502,2023-07-17T05:57:00.000000Z
-7.2324264,57.6708224,EA49503,2023-07-17T06:00:00.000000Z
-7.2305376,57.6704256,EA49571,2023-07-17T06:02:00.000000Z
-7.2378272,57.673952,EA49502,2023-07-17T07:57:00.000000Z
-7.2313008,57.6706112,EA49503,2023-07-17T08:00:00.000000Z
-7.230936,57.6702592,EA49571,2023-07-17T08:02:00.000000Z
-7.2304288,57.6693888,EA49502,2023-07-17T09:57:00.000000Z
-7.2304648,57.6694016,EA49503,2023-07-17T10:00:00.000000Z
-7.2303912,57.6693696,EA49571,2023-07-17T10:02:00.000000Z
-7.2390552,57.67376,EA49502,2023-07-17T11:52:00.000000Z
-7.2390736,57.6739584,EA49502,2023-07-17T11:57:00.000000Z
-7.2306936,57.6704256,EA49571,2023-07-17T12:02:00.000000Z
-7.2390488,57.6738176,EA49502,2023-07-17T12:02:00.000000Z
-7.2392104,57.6736832,EA49502,2023-07-17T12:07:00.000000Z
-7.239264,57.6735744,EA49502,2023-07-17T12:12:00.000000Z
-7.2391848,57.6735936,EA49502,2023-07-17T12:17:00.000000Z
-7.2392432,57.6734912,EA49502,2023-07-17T12:22:00.000000Z
-7.239452,57.6733504,EA49502,2023-07-17T12:27:00.000000Z
-7.2393392,57.6733824,EA49502,2023-07-17T12:32:00.000000Z
-7.2392408,57.6732672,EA49502,2023-07-17T12:33:00.000000Z
-7.2393152,57.6732608,EA49502,2023-07-17T12:34:00.000000Z
-7.2393104,57.67344,EA49502,2023-07-17T12:35:00.000000Z
-7.2392128,57.67328,EA49502,2023-07-17T12:36:00.000000Z
-7.23918,57.6733376,EA49502,2023-07-17T12:37:00.000000Z
-7.2391424,57.6733888,EA49502,2023-07-17T12:38:00.000000Z
-7.2390648,57.6734976,EA49502,2023-07-17T12:42:00.000000Z
-7.2391304,57.673504,EA49502,2023-07-17T12:47:00.000000Z
-7.2389848,57.6734976,EA49502,2023-07-17T12:52:00.000000Z
-7.2389448,57.6734912,EA49502,2023-07-17T12:57:00.000000Z
-7.2390848,57.6731968,EA49502,2023-07-17T13:02:00.000000Z
-7.239204,57.6733952,EA49502,2023-07-17T13:07:00.000000Z
-7.2391296,57.673568,EA49502,2023-07-17T13:10:00.000000Z
-7.239116,57.6735296,EA49502,2023-07-17T13:11:00.000000Z
-7.2390736,57.6734976,EA49502,2023-07-17T13:12:00.000000Z
-7.2389872,57.6734784,EA49502,2023-07-17T13:13:00.000000Z
-7.239044,57.6736192,EA49502,2023-07-17T13:14:00.000000Z
-7.238996,57.6735616,EA49502,2023-07-17T13:15:00.000000Z
-7.2390784,57.6736384,EA49502,2023-07-17T13:16:00.000000Z
-7.239052,57.6736384,EA49502,2023-07-17T13:17:00.000000Z
-7.238952,57.673632,EA49502,2023-07-17T13:18:00.000000Z
-7.2388624,57.6736128,EA49502,2023-07-17T13:19:00.000000Z
-7.2388656,57.6737088,EA49502,2023-07-17T13:20:00.000000Z
-7.2387856,57.6737728,EA49502,2023-07-17T13:21:00.000000Z
-7.238908,57.6738432,EA49502,2023-07-17T13:22:00.000000Z
-7.23896,57.6738688,EA49502,2023-07-17T13:23:00.000000Z
-7.2389704,57.6739392,EA49502,2023-07-17T13:24:00.000000Z
-7.238908,57.6739136,EA49502,2023-07-17T13:25:00.000000Z
-7.2388512,57.6739328,EA49502,2023-07-17T13:26:00.000000Z
-7.2390344,57.6739968,EA49502,2023-07-17T13:27:00.000000Z
-7.2392168,57.674016,EA49502,2023-07-17T13:28:00.000000Z
-7.2393272,57.6740608,EA49502,2023-07-17T13:29:00.000000Z
-7.2392056,57.6739712,EA49502,2023-07-17T13:30:00.000000Z
-7.2390528,57.6732352,EA49502,2023-07-17T13:31:00.000000Z
-7.2390616,57.673216,EA49502,2023-07-17T13:32:00.000000Z
-7.2393616,57.6733312,EA49502,2023-07-17T13:33:00.000000Z
-7.2392544,57.6733312,EA49502,2023-07-17T13:34:00.000000Z
-7.2392408,57.673312,EA49502,2023-07-17T13:35:00.000000Z
-7.239444,57.673408,EA49502,2023-07-17T13:36:00.000000Z
-7.2392768,57.6734144,EA49502,2023-07-17T13:37:00.000000Z
-7.2387456,57.673216,EA49502,2023-07-17T13:38:00.000000Z
-7.2392992,57.6735552,EA49502,2023-07-17T13:39:00.000000Z
-7.2392936,57.6735424,EA49502,2023-07-17T13:40:00.000000Z
-7.239136,57.673472,EA49502,2023-07-17T13:41:00.000000Z
-7.2392752,57.6735296,EA49502,2023-07-17T13:42:00.000000Z
-7.2392176,57.6735104,EA49502,2023-07-17T13:43:00.000000Z
-7.2389976,57.6734464,EA49502,2023-07-17T13:44:00.000000Z
-7.2390168,57.6735552,EA49502,2023-07-17T13:45:00.000000Z
-7.2391344,57.6736384,EA49502,2023-07-17T13:46:00.000000Z
-7.2390264,57.6735552,EA49502,2023-07-17T13:47:00.000000Z
-7.2390008,57.6735936,EA49502,2023-07-17T13:48:00.000000Z
-7.238952,57.6736384,EA49502,2023-07-17T13:49:00.000000Z
-7.2390792,57.6737536,EA49502,2023-07-17T13:50:00.000000Z
-7.2390384,57.6737152,EA49502,2023-07-17T13:51:00.000000Z
-7.2390528,57.6737728,EA49502,2023-07-17T13:52:00.000000Z
-7.2389968,57.673888,EA49502,2023-07-17T13:53:00.000000Z
-7.2392544,57.6740224,EA49502,2023-07-17T13:54:00.000000Z
-7.2390304,57.6739968,EA49502,2023-07-17T13:55:00.000000Z
-7.2389016,57.6739904,EA49502,2023-07-17T13:56:00.000000Z
-7.2388616,57.6740288,EA49502,2023-07-17T13:57:00.000000Z
-7.238812,57.6740864,EA49502,2023-07-17T13:58:00.000000Z
-7.2389184,57.674112,EA49502,2023-07-17T13:59:00.000000Z
-7.2378672,57.674368,EA49503,2023-07-17T14:00:00.000000Z
-7.2388328,57.674112,EA49502,2023-07-17T14:01:00.000000Z
-7.2304184,57.669504,EA49571,2023-07-17T14:02:00.000000Z
-7.238816,57.6741824,EA49502,2023-07-17T14:02:00.000000Z
-7.238908,57.6741632,EA49502,2023-07-17T14:03:00.000000Z
-7.2387784,57.6741888,EA49502,2023-07-17T14:04:00.000000Z
-7.2387968,57.6741056,EA49502,2023-07-17T14:05:00.000000Z
-7.2388576,57.6742144,EA49502,2023-07-17T14:06:00.000000Z
-7.2388592,57.6742656,EA49502,2023-07-17T14:07:00.000000Z
-7.2388408,57.6742272,EA49502,2023-07-17T14:08:00.000000Z
-7.238796,57.6742912,EA49502,2023-07-17T14:09:00.000000Z
-7.2385368,57.6742976,EA49502,2023-07-17T14:10:00.000000Z
-7.238644,57.6744512,EA49502,2023-07-17T14:11:00.000000Z
-7.2386192,57.6744832,EA49502,2023-07-17T14:12:00.000000Z
-7.2386,57.674432,EA49502,2023-07-17T14:13:00.000000Z
-7.2385992,57.6745088,EA49502,2023-07-17T14:14:00.000000Z
-7.238568,57.6745408,EA49502,2023-07-17T14:15:00.000000Z
-7.2385136,57.674528,EA49502,2023-07-17T14:16:00.000000Z
-7.2384704,57.6744832,EA49502,2023-07-17T14:17:00.000000Z
-7.2384,57.6745216,EA49502,2023-07-17T14:18:00.000000Z
-7.2383216,57.6745984,EA49502,2023-07-17T14:19:00.000000Z
-7.238292,57.6745856,EA49502,2023-07-17T14:20:00.000000Z
-7.2382008,57.6746816,EA49502,2023-07-17T14:21:00.000000Z
-7.2381576,57.6747072,EA49502,2023-07-17T14:22:00.000000Z
-7.2381168,57.6747072,EA49502,2023-07-17T14:23:00.000000Z
-7.2380928,57.6748416,EA49502,2023-07-17T14:24:00.000000Z
-7.2380384,57.6748096,EA49502,2023-07-17T14:25:00.000000Z
-7.2379672,57.6749056,EA49502,2023-07-17T14:26:00.000000Z
-7.238,57.674912,EA49502,2023-07-17T14:27:00.000000Z
-7.2380096,57.6748096,EA49502,2023-07-17T14:28:00.000000Z
-7.2380472,57.6747648,EA49502,2023-07-17T14:29:00.000000Z
-7.2379784,57.6746496,EA49502,2023-07-17T14:30:00.000000Z
-7.2378856,57.6746624,EA49502,2023-07-17T14:31:00.000000Z
-7.2377824,57.6746432,EA49502,2023-07-17T14:32:00.000000Z
-7.2377944,57.6745792,EA49502,2023-07-17T14:33:00.000000Z
-7.2378704,57.67456,EA49502,2023-07-17T14:34:00.000000Z
-7.237856,57.6745536,EA49502,2023-07-17T14:35:00.000000Z
-7.2378088,57.6745472,EA49502,2023-07-17T14:36:00.000000Z
-7.237712,57.6745792,EA49502,2023-07-17T14:37:00.000000Z
-7.2377232,57.6745408,EA49502,2023-07-17T14:38:00.000000Z
-7.2378072,57.6746112,EA49502,2023-07-17T14:39:00.000000Z
-7.2378088,57.674624,EA49502,2023-07-17T14:40:00.000000Z
-7.2379056,57.6746304,EA49502,2023-07-17T14:41:00.000000Z
-7.2378176,57.6746304,EA49502,2023-07-17T14:42:00.000000Z
-7.2378448,57.6746112,EA49502,2023-07-17T14:43:00.000000Z
-7.2380392,57.6745536,EA49502,2023-07-17T14:46:00.000000Z
-7.2379896,57.6745216,EA49502,2023-07-17T14:47:00.000000Z
-7.2379992,57.6745216,EA49502,2023-07-17T14:48:00.000000Z
-7.2380784,57.6744576,EA49502,2023-07-17T14:49:00.000000Z
-7.2380088,57.674464,EA49502,2023-07-17T14:50:00.000000Z
-7.2379792,57.6744576,EA49502,2023-07-17T14:51:00.000000Z
-7.2380192,57.6744832,EA49502,2023-07-17T14:52:00.000000Z
-7.2380184,57.6744704,EA49502,2023-07-17T14:53:00.000000Z
-7.2380472,57.6744832,EA49502,2023-07-17T14:54:00.000000Z
-7.2380384,57.6743936,EA49502,2023-07-17T14:55:00.000000Z
-7.2380984,57.6743808,EA49502,2023-07-17T14:56:00.000000Z
-7.238136,57.6742912,EA49502,2023-07-17T14:57:00.000000Z
-7.2382592,57.6743232,EA49502,2023-07-17T14:58:00.000000Z
-7.2381536,57.674432,EA49502,2023-07-17T14:59:00.000000Z
-7.2381872,57.6744448,EA49502,2023-07-17T15:00:00.000000Z
-7.2382256,57.6744576,EA49502,2023-07-17T15:01:00.000000Z
-7.2382656,57.6745024,EA49502,2023-07-17T15:02:00.000000Z
-7.2383664,57.6745088,EA49502,2023-07-17T15:03:00.000000Z
-7.2383536,57.67456,EA49502,2023-07-17T15:04:00.000000Z
-7.2385448,57.6744704,EA49502,2023-07-17T15:05:00.000000Z
-7.2386256,57.6744704,EA49502,2023-07-17T15:06:00.000000Z
-7.2386248,57.674496,EA49502,2023-07-17T15:07:00.000000Z
-7.2385928,57.674496,EA49502,2023-07-17T15:08:00.000000Z
-7.2385168,57.6745728,EA49502,2023-07-17T15:09:00.000000Z
-7.2385376,57.6746112,EA49502,2023-07-17T15:10:00.000000Z
-7.2385984,57.6746304,EA49502,2023-07-17T15:11:00.000000Z
-7.238468,57.6746624,EA49502,2023-07-17T15:12:00.000000Z
-7.2385256,57.6745856,EA49502,2023-07-17T15:13:00.000000Z
-7.2385928,57.6745472,EA49502,2023-07-17T15:14:00.000000Z
-7.2386328,57.6745344,EA49502,2023-07-17T15:15:00.000000Z
-7.23868,57.674528,EA49502,2023-07-17T15:16:00.000000Z
-7.238736,57.6744768,EA49502,2023-07-17T15:17:00.000000Z
-7.2387832,57.6743488,EA49502,2023-07-17T15:18:00.000000Z
-7.2388104,57.6743488,EA49502,2023-07-17T15:19:00.000000Z
-7.2388456,57.6742848,EA49502,2023-07-17T15:20:00.000000Z
-7.238892,57.6743296,EA49502,2023-07-17T15:21:00.000000Z
-7.2389248,57.6742848,EA49502,2023-07-17T15:22:00.000000Z
-7.2387984,57.674272,EA49502,2023-07-17T15:23:00.000000Z
-7.2388352,57.6742272,EA49502,2023-07-17T15:24:00.000000Z
-7.2387936,57.6742016,EA49502,2023-07-17T15:25:00.000000Z
-7.2389504,57.674176,EA49502,2023-07-17T15:26:00.000000Z
-7.2390288,57.674112,EA49502,2023-07-17T15:27:00.000000Z
-7.2391144,57.6740544,EA49502,2023-07-17T15:28:00.000000Z
-7.2391016,57.6739136,EA49502,2023-07-17T15:29:00.000000Z
-7.2391176,57.6739264,EA49502,2023-07-17T15:30:00.000000Z
-7.2390408,57.6739072,EA49502,2023-07-17T15:31:00.000000Z
-7.2390816,57.6738752,EA49502,2023-07-17T15:32:00.000000Z
-7.2390632,57.6736512,EA49502,2023-07-17T15:37:00.000000Z
-7.2387672,57.6735552,EA49502,2023-07-17T15:42:00.000000Z
-7.2386184,57.6734528,EA49502,2023-07-17T15:47:00.000000Z
-7.2386664,57.6732544,EA49502,2023-07-17T15:52:00.000000Z
-7.239164,57.6732032,EA49502,2023-07-17T15:57:00.000000Z
-7.2440192,57.6678208,EA49503,2023-07-17T16:00:00.000000Z
-7.241524,57.670912,EA49571,2023-07-17T16:01:00.000000Z
-7.2391608,57.67328,EA49502,2023-07-17T16:02:00.000000Z
-7.2390048,57.6731712,EA49502,2023-07-17T16:07:00.000000Z
-7.2391184,57.6733952,EA49502,2023-07-17T16:12:00.000000Z
-7.2390568,57.6733952,EA49502,2023-07-17T16:17:00.000000Z
-7.2392856,57.6735168,EA49502,2023-07-17T16:22:00.000000Z
-7.2301432,57.6694784,EA49502,2023-07-17T16:38:00.000000Z
-7.2303216,57.669344,EA49502,2023-07-17T16:47:00.000000Z
-7.2405216,57.6694592,EA49571,2023-07-17T18:02:00.000000Z
-7.2404376,57.6695232,EA49571,2023-07-17T20:01:00.000000Z
